id,date,count
100,1/13,2
100,1/14,2
100,1/15,2
100,1/16,2
100,1/17,2
100,1/18,2
100,1/19,2
100,1/20,2
100,1/21,2
100,1/22,2
100,1/23,2
100,1/24,1
101,1/05,7
101,1/06,9
101,1/07,9
101,1/08,11
101,1/09,13
101,1/10,13
101,1/11,14
101,1/12,16
101,1/13,16
101,1/14,19
101,1/15,22
101,1/16,18
101,1/17,16
101,1/18,16
101,1/19,15
101,1/20,14
101,1/21,13
101,1/22,12
101,1/23,10
101,1/24,10
102,1/05,2
102,1/06,2
102,1/07,2
102,1/08,4
102,1/09,3
102,1/10,3
102,1/11,4
102,1/12,5
102,1/13,5
102,1/14,5
102,1/15,4
102,1/16,4
102,1/17,4
102,1/18,4
102,1/19,4
102,1/20,5
102,1/21,5
102,1/22,5
102,1/23,5
102,1/24,5
103,1/05,1
103,1/06,2
103,1/07,2
103,1/08,3
103,1/09,3
103,1/10,4
103,1/11,5
103,1/12,7
103,1/13,9
103,1/14,9
103,1/15,9
103,1/16,9
103,1/17,9
103,1/18,9
103,1/19,9
103,1/20,9
103,1/21,9
103,1/22,9
103,1/23,9
103,1/24,9
104,1/05,6
104,1/06,6
104,1/07,6
104,1/08,7
104,1/09,8
104,1/10,10
104,1/11,10
104,1/12,14
104,1/13,19
104,1/14,20
104,1/15,24
104,1/16,26
104,1/17,24
104,1/18,21
104,1/19,19
104,1/20,20
104,1/21,18
104,1/22,18
104,1/23,18
104,1/24,13
105,1/05,2
105,1/06,2
105,1/07,3
105,1/08,5
105,1/09,6
105,1/10,6
105,1/11,6
105,1/12,6
105,1/13,5
105,1/14,3
105,1/15,3
105,1/16,3
105,1/17,4
105,1/18,3
105,1/19,3
105,1/20,3
105,1/21,3
105,1/22,3
105,1/23,4
105,1/24,5
106,1/05,2
106,1/06,4
106,1/07,4
106,1/08,6
106,1/09,7
106,1/10,8
106,1/11,9
106,1/12,8
106,1/13,8
106,1/14,10
106,1/15,10
106,1/16,12
106,1/17,12
106,1/18,11
106,1/19,11
106,1/20,11
106,1/21,10
106,1/22,8
106,1/23,8
106,1/24,8
107,1/05,8
107,1/06,12
107,1/07,13
107,1/08,15
107,1/09,16
107,1/10,18
107,1/11,22
107,1/12,26
107,1/13,22
107,1/14,21
107,1/15,23
107,1/16,22
107,1/17,20
107,1/18,18
107,1/19,18
107,1/20,18
107,1/21,18
107,1/22,18
107,1/23,20
107,1/24,18
108,1/05,8
108,1/06,8
108,1/07,10
108,1/08,16
108,1/09,16
108,1/10,15
108,1/11,16
108,1/12,14
108,1/13,14
108,1/14,15
108,1/15,14
108,1/16,12
108,1/17,12
108,1/18,12
108,1/19,12
108,1/20,12
108,1/21,12
108,1/22,12
108,1/23,12
108,1/24,12
110,1/05,3
110,1/06,5
110,1/07,4
110,1/08,4
110,1/09,4
110,1/10,4
110,1/11,4
110,1/12,5
110,1/13,5
110,1/14,5
110,1/15,9
110,1/16,9
110,1/17,12
110,1/18,12
110,1/19,11
110,1/20,11
110,1/21,9
110,1/22,9
110,1/23,8
110,1/24,7
113,1/05,9
113,1/06,9
113,1/07,11
113,1/08,13
113,1/09,14
113,1/10,14
113,1/11,15
113,1/12,15
113,1/13,19
113,1/14,18
113,1/15,15
113,1/16,14
113,1/17,13
113,1/18,10
113,1/19,10
113,1/20,9
113,1/21,8
113,1/22,7
113,1/23,6
113,1/24,5
114,1/05,7
114,1/06,8
114,1/07,8
114,1/08,12
114,1/09,11
114,1/10,11
114,1/11,14
114,1/12,20
114,1/13,20
114,1/14,20
114,1/15,19
114,1/16,16
114,1/17,16
114,1/18,15
114,1/19,13
114,1/20,11
114,1/21,11
114,1/22,7
114,1/23,6
114,1/24,6
115,1/05,3
115,1/06,4
115,1/07,5
115,1/08,9
115,1/09,11
115,1/10,11
115,1/11,11
115,1/12,10
115,1/13,11
115,1/14,11
115,1/15,12
115,1/16,8
115,1/17,8
115,1/18,8
115,1/19,8
115,1/20,8
115,1/21,9
115,1/22,9
115,1/23,10
115,1/24,10
117,1/05,9
117,1/06,13
117,1/07,13
117,1/08,19
117,1/09,21
117,1/10,20
117,1/11,21
117,1/12,24
117,1/13,22
117,1/14,22
117,1/15,21
117,1/16,20
117,1/17,18
117,1/18,18
117,1/19,16
117,1/20,16
117,1/21,19
117,1/22,18
117,1/23,16
117,1/24,12
119,1/05,10
119,1/06,9
119,1/07,8
119,1/08,12
119,1/09,13
119,1/10,12
119,1/11,13
119,1/12,14
119,1/13,16
119,1/14,16
119,1/15,18
119,1/16,17
119,1/17,16
119,1/18,15
119,1/19,14
119,1/20,14
119,1/21,13
119,1/22,12
119,1/23,10
119,1/24,8
120,1/05,5
120,1/06,5
120,1/07,5
120,1/08,6
120,1/09,8
120,1/10,9
120,1/11,9
120,1/12,12
120,1/13,12
120,1/14,12
120,1/15,11
120,1/16,8
120,1/17,8
120,1/18,8
120,1/19,8
120,1/20,9
120,1/21,9
120,1/22,8
120,1/23,7
120,1/24,6
123,1/05,4
123,1/06,4
123,1/07,6
123,1/08,7
123,1/09,8
123,1/10,8
123,1/11,9
123,1/12,13
123,1/13,13
123,1/14,12
123,1/15,11
123,1/16,11
123,1/17,10
123,1/18,10
123,1/19,9
123,1/20,9
123,1/21,9
123,1/22,8
123,1/23,8
123,1/24,6
125,1/05,4
125,1/06,5
125,1/07,7
125,1/08,11
125,1/09,10
125,1/10,12
125,1/11,15
125,1/12,14
125,1/13,13
125,1/14,11
125,1/15,10
125,1/16,10
125,1/17,9
125,1/18,9
125,1/19,9
125,1/20,9
125,1/21,10
125,1/22,10
125,1/23,10
125,1/24,9
126,1/05,0
126,1/06,0
126,1/07,0
126,1/08,0
126,1/09,0
126,1/10,0
126,1/11,1
126,1/12,1
126,1/13,1
126,1/14,1
126,1/15,1
126,1/16,2
126,1/17,2
126,1/18,2
126,1/19,2
126,1/20,2
126,1/21,2
126,1/22,2
126,1/23,2
126,1/24,2
127,1/05,0
127,1/06,1
127,1/07,1
127,1/08,1
127,1/09,1
127,1/10,1
127,1/11,1
127,1/12,2
127,1/13,2
127,1/14,2
127,1/15,3
127,1/16,3
127,1/17,3
127,1/18,3
127,1/19,3
127,1/20,3
127,1/21,3
127,1/22,3
127,1/23,3
127,1/24,4
128,1/05,2
128,1/06,2
128,1/07,2
128,1/08,2
128,1/09,2
128,1/10,2
128,1/11,2
128,1/12,3
128,1/13,4
128,1/14,2
128,1/15,2
128,1/16,2
128,1/17,2
128,1/18,2
128,1/19,2
128,1/20,1
128,1/21,1
128,1/22,1
128,1/23,1
128,1/24,0
129,1/05,0
129,1/06,0
129,1/07,0
129,1/08,0
129,1/09,0
129,1/10,0
129,1/11,0
129,1/12,0
129,1/13,0
129,1/14,0
129,1/15,0
129,1/16,0
129,1/17,0
129,1/18,0
129,1/19,0
129,1/20,0
129,1/21,0
129,1/22,0
129,1/23,1
129,1/24,0
130,1/05,2
130,1/06,2
130,1/07,2
130,1/08,2
130,1/09,2
130,1/10,1
130,1/11,1
130,1/12,1
130,1/13,1
130,1/14,1
130,1/15,1
130,1/16,1
130,1/17,1
130,1/18,1
130,1/19,1
130,1/20,1
130,1/21,1
130,1/22,1
130,1/23,1
130,1/24,0
132,1/05,2
132,1/06,2
132,1/07,2
132,1/08,4
132,1/09,3
132,1/10,3
132,1/11,3
132,1/12,3
132,1/13,4
132,1/14,4
132,1/15,5
132,1/16,5
132,1/17,5
132,1/18,5
132,1/19,5
132,1/20,5
132,1/21,5
132,1/22,5
132,1/23,5
132,1/24,4
133,1/05,107
133,1/06,122
133,1/07,132
133,1/08,175
133,1/09,197
133,1/10,222
133,1/11,237
133,1/12,285
133,1/13,272
133,1/14,227
133,1/15,203
133,1/16,179
133,1/17,171
133,1/18,168
133,1/19,164
133,1/20,153
133,1/21,135
133,1/22,122
133,1/23,113
133,1/24,111
134,1/05,57
134,1/06,65
134,1/07,70
134,1/08,88
134,1/09,100
134,1/10,121
134,1/11,139
134,1/12,165
134,1/13,169
134,1/14,175
134,1/15,173
134,1/16,168
134,1/17,161
134,1/18,157
134,1/19,157
134,1/20,152
134,1/21,140
134,1/22,134
134,1/23,130
134,1/24,131
135,1/05,29
135,1/06,31
135,1/07,32
135,1/08,45
135,1/09,54
135,1/10,63
135,1/11,74
135,1/12,95
135,1/13,101
135,1/14,103
135,1/15,96
135,1/16,94
135,1/17,95
135,1/18,93
135,1/19,97
135,1/20,90
135,1/21,84
135,1/22,81
135,1/23,80
135,1/24,80
136,1/05,30
136,1/06,34
136,1/07,37
136,1/08,56
136,1/09,67
136,1/10,71
136,1/11,82
136,1/12,102
136,1/13,124
136,1/14,128
136,1/15,133
136,1/16,129
136,1/17,126
136,1/18,123
136,1/19,120
136,1/20,113
136,1/21,98
136,1/22,84
136,1/23,76
136,1/24,69
137,1/05,24
137,1/06,26
137,1/07,28
137,1/08,41
137,1/09,47
137,1/10,65
137,1/11,70
137,1/12,86
137,1/13,90
137,1/14,89
137,1/15,88
137,1/16,89
137,1/17,89
137,1/18,86
137,1/19,85
137,1/20,84
137,1/21,82
137,1/22,77
137,1/23,71
137,1/24,64
138,1/05,13
138,1/06,14
138,1/07,14
138,1/08,16
138,1/09,21
138,1/10,22
138,1/11,24
138,1/12,28
138,1/13,29
138,1/14,28
138,1/15,23
138,1/16,22
138,1/17,19
138,1/18,19
138,1/19,19
138,1/20,17
138,1/21,15
138,1/22,15
138,1/23,12
138,1/24,9
139,1/05,0
139,1/06,0
139,1/07,0
139,1/08,0
139,1/09,0
139,1/10,0
139,1/11,1
139,1/12,1
139,1/13,1
139,1/14,2
139,1/15,2
139,1/16,2
139,1/17,2
139,1/18,2
139,1/19,2
139,1/20,3
139,1/21,3
139,1/22,3
139,1/23,3
139,1/24,3
140,1/05,1
140,1/06,1
140,1/07,1
140,1/08,2
140,1/09,2
140,1/10,2
140,1/11,2
140,1/12,2
140,1/13,2
140,1/14,0
140,1/15,0
140,1/16,0
140,1/17,0
140,1/18,0
140,1/19,0
140,1/20,0
140,1/21,0
140,1/22,0
140,1/23,0
140,1/24,0
141,1/05,2
141,1/06,2
141,1/07,3
141,1/08,5
141,1/09,5
141,1/10,5
141,1/11,5
141,1/12,7
141,1/13,8
141,1/14,8
141,1/15,8
141,1/16,8
141,1/17,8
141,1/18,8
141,1/19,8
141,1/20,8
141,1/21,8
141,1/22,8
141,1/23,8
141,1/24,8
142,1/05,0
142,1/06,0
142,1/07,0
142,1/08,0
142,1/09,0
142,1/10,0
142,1/11,0
142,1/12,0
142,1/13,0
142,1/14,0
142,1/15,0
142,1/16,0
142,1/17,0
142,1/18,0
142,1/19,0
142,1/20,0
142,1/21,0
142,1/22,1
142,1/23,1
142,1/24,1
143,1/05,33
143,1/06,37
143,1/07,43
143,1/08,61
143,1/09,74
143,1/10,82
143,1/11,96
143,1/12,110
143,1/13,137
143,1/14,159
143,1/15,156
143,1/16,155
143,1/17,148
143,1/18,142
143,1/19,138
143,1/20,137
143,1/21,125
143,1/22,110
143,1/23,101
143,1/24,97
144,1/05,6
144,1/06,6
144,1/07,7
144,1/08,15
144,1/09,19
144,1/10,24
144,1/11,26
144,1/12,39
144,1/13,45
144,1/14,45
144,1/15,46
144,1/16,45
144,1/17,44
144,1/18,44
144,1/19,42
144,1/20,41
144,1/21,41
144,1/22,41
144,1/23,40
144,1/24,40
145,1/05,11
145,1/06,14
145,1/07,15
145,1/08,25
145,1/09,24
145,1/10,26
145,1/11,26
145,1/12,29
145,1/13,29
145,1/14,29
145,1/15,30
145,1/16,27
145,1/17,28
145,1/18,28
145,1/19,25
145,1/20,23
145,1/21,22
145,1/22,20
145,1/23,19
145,1/24,19
146,1/05,12
146,1/06,12
146,1/07,14
146,1/08,16
146,1/09,21
146,1/10,24
146,1/11,28
146,1/12,32
146,1/13,38
146,1/14,38
146,1/15,39
146,1/16,40
146,1/17,41
146,1/18,41
146,1/19,41
146,1/20,39
146,1/21,32
146,1/22,32
146,1/23,32
146,1/24,34
147,1/05,20
147,1/06,24
147,1/07,24
147,1/08,27
147,1/09,26
147,1/10,35
147,1/11,26
147,1/12,23
147,1/13,23
147,1/14,20
147,1/15,20
147,1/16,21
147,1/17,19
147,1/18,19
147,1/19,19
147,1/20,19
147,1/21,15
147,1/22,15
147,1/23,15
147,1/24,15
148,1/05,22
148,1/06,22
148,1/07,23
148,1/08,30
148,1/09,31
148,1/10,37
148,1/11,38
148,1/12,49
148,1/13,57
148,1/14,60
148,1/15,59
148,1/16,50
148,1/17,47
148,1/18,49
148,1/19,49
148,1/20,43
148,1/21,38
148,1/22,36
148,1/23,36
148,1/24,34
149,1/05,40
149,1/06,45
149,1/07,47
149,1/08,62
149,1/09,63
149,1/10,76
149,1/11,91
149,1/12,132
149,1/13,128
149,1/14,128
149,1/15,100
149,1/16,84
149,1/17,75
149,1/18,72
149,1/19,66
149,1/20,50
149,1/21,39
149,1/22,27
149,1/23,23
149,1/24,22
152,1/05,5
152,1/06,4
152,1/07,4
152,1/08,7
152,1/09,9
152,1/10,11
152,1/11,11
152,1/12,13
152,1/13,17
152,1/14,16
152,1/15,18
152,1/16,16
152,1/17,14
152,1/18,14
152,1/19,14
152,1/20,13
152,1/21,11
152,1/22,12
152,1/23,10
152,1/24,10
153,1/05,14
153,1/06,15
153,1/07,13
153,1/08,19
153,1/09,19
153,1/10,23
153,1/11,26
153,1/12,34
153,1/13,35
153,1/14,32
153,1/15,28
153,1/16,25
153,1/17,22
153,1/18,22
153,1/19,21
153,1/20,20
153,1/21,20
153,1/22,19
153,1/23,18
153,1/24,18
154,1/05,36
154,1/06,41
154,1/07,44
154,1/08,55
154,1/09,58
154,1/10,65
154,1/11,74
154,1/12,90
154,1/13,101
154,1/14,109
154,1/15,118
154,1/16,121
154,1/17,117
154,1/18,117
154,1/19,116
154,1/20,110
154,1/21,106
154,1/22,104
154,1/23,101
154,1/24,102
155,1/05,5
155,1/06,5
155,1/07,5
155,1/08,5
155,1/09,5
155,1/10,6
155,1/11,10
155,1/12,12
155,1/13,10
155,1/14,12
155,1/15,17
155,1/16,13
155,1/17,13
155,1/18,13
155,1/19,13
155,1/20,14
155,1/21,12
155,1/22,9
155,1/23,9
155,1/24,9
156,1/05,8
156,1/06,9
156,1/07,10
156,1/08,13
156,1/09,16
156,1/10,18
156,1/11,22
156,1/12,28
156,1/13,27
156,1/14,22
156,1/15,26
156,1/16,22
156,1/17,20
156,1/18,18
156,1/19,17
156,1/20,14
156,1/21,13
156,1/22,12
156,1/23,12
156,1/24,11
157,1/05,9
157,1/06,11
157,1/07,11
157,1/08,13
157,1/09,14
157,1/10,17
157,1/11,14
157,1/12,19
157,1/13,21
157,1/14,19
157,1/15,18
157,1/16,16
157,1/17,16
157,1/18,14
157,1/19,14
157,1/20,14
157,1/21,12
157,1/22,12
157,1/23,12
157,1/24,12
158,1/05,0
158,1/06,0
158,1/07,0
158,1/08,0
158,1/09,0
158,1/10,0
158,1/11,1
158,1/12,4
158,1/13,4
158,1/14,8
158,1/15,11
158,1/16,12
158,1/17,12
158,1/18,13
158,1/19,14
158,1/20,17
158,1/21,14
158,1/22,13
158,1/23,11
158,1/24,11
159,1/05,15
159,1/06,16
159,1/07,14
159,1/08,17
159,1/09,18
159,1/10,20
159,1/11,23
159,1/12,23
159,1/13,22
159,1/14,20
159,1/15,18
159,1/16,17
159,1/17,18
159,1/18,16
159,1/19,18
159,1/20,17
159,1/21,17
159,1/22,16
159,1/23,16
159,1/24,16
160,1/05,8
160,1/06,14
160,1/07,17
160,1/08,20
160,1/09,21
160,1/10,25
160,1/11,29
160,1/12,43
160,1/13,48
160,1/14,45
160,1/15,51
160,1/16,48
160,1/17,40
160,1/18,37
160,1/19,34
160,1/20,29
160,1/21,21
160,1/22,15
160,1/23,15
160,1/24,15
161,1/05,5
161,1/06,5
161,1/07,5
161,1/08,6
161,1/09,7
161,1/10,10
161,1/11,12
161,1/12,13
161,1/13,14
161,1/14,10
161,1/15,12
161,1/16,13
161,1/17,14
161,1/18,13
161,1/19,13
161,1/20,11
161,1/21,10
161,1/22,6
161,1/23,6
161,1/24,4
162,1/05,8
162,1/06,8
162,1/07,9
162,1/08,14
162,1/09,17
162,1/10,21
162,1/11,23
162,1/12,29
162,1/13,29
162,1/14,27
162,1/15,25
162,1/16,25
162,1/17,23
162,1/18,23
162,1/19,23
162,1/20,21
162,1/21,19
162,1/22,17
162,1/23,17
162,1/24,16
163,1/05,12
163,1/06,13
163,1/07,14
163,1/08,16
163,1/09,15
163,1/10,19
163,1/11,20
163,1/12,21
163,1/13,22
163,1/14,21
163,1/15,24
163,1/16,23
163,1/17,22
163,1/18,21
163,1/19,21
163,1/20,21
163,1/21,19
163,1/22,18
163,1/23,18
163,1/24,18
164,1/05,3
164,1/06,2
164,1/07,2
164,1/08,2
164,1/09,3
164,1/10,4
164,1/11,6
164,1/12,11
164,1/13,11
164,1/14,11
164,1/15,10
164,1/16,10
164,1/17,10
164,1/18,10
164,1/19,9
164,1/20,9
164,1/21,8
164,1/22,8
164,1/23,7
164,1/24,6
165,1/05,5
165,1/06,7
165,1/07,7
165,1/08,10
165,1/09,9
165,1/10,10
165,1/11,15
165,1/12,22
165,1/13,24
165,1/14,24
165,1/15,31
165,1/16,23
165,1/17,19
165,1/18,16
165,1/19,16
165,1/20,15
165,1/21,16
165,1/22,16
165,1/23,16
165,1/24,16
166,1/05,5
166,1/06,5
166,1/07,5
166,1/08,6
166,1/09,7
166,1/10,9
166,1/11,10
166,1/12,13
166,1/13,13
166,1/14,13
166,1/15,15
166,1/16,18
166,1/17,18
166,1/18,17
166,1/19,17
166,1/20,15
166,1/21,15
166,1/22,15
166,1/23,14
166,1/24,14
167,1/05,16
167,1/06,16
167,1/07,16
167,1/08,19
167,1/09,21
167,1/10,22
167,1/11,25
167,1/12,50
167,1/13,52
167,1/14,52
167,1/15,55
167,1/16,54
167,1/17,51
167,1/18,51
167,1/19,49
167,1/20,45
167,1/21,40
167,1/22,37
167,1/23,35
167,1/24,35
168,1/05,10
168,1/06,11
168,1/07,11
168,1/08,15
168,1/09,17
168,1/10,17
168,1/11,21
168,1/12,25
168,1/13,25
168,1/14,20
168,1/15,19
168,1/16,21
168,1/17,16
168,1/18,16
168,1/19,14
168,1/20,14
168,1/21,11
168,1/22,8
168,1/23,8
168,1/24,8
169,1/05,31
169,1/06,31
169,1/07,35
169,1/08,43
169,1/09,47
169,1/10,50
169,1/11,49
169,1/12,60
169,1/13,57
169,1/14,49
169,1/15,41
169,1/16,41
169,1/17,34
169,1/18,34
169,1/19,32
169,1/20,27
169,1/21,23
169,1/22,22
169,1/23,20
169,1/24,19
170,1/05,6
170,1/06,6
170,1/07,7
170,1/08,15
170,1/09,16
170,1/10,16
170,1/11,20
170,1/12,31
170,1/13,33
170,1/14,40
170,1/15,37
170,1/16,32
170,1/17,27
170,1/18,26
170,1/19,25
170,1/20,23
170,1/21,20
170,1/22,18
170,1/23,17
170,1/24,15
172,1/05,17
172,1/06,17
172,1/07,18
172,1/08,20
172,1/09,22
172,1/10,24
172,1/11,29
172,1/12,39
172,1/13,46
172,1/14,49
172,1/15,42
172,1/16,33
172,1/17,25
172,1/18,25
172,1/19,22
172,1/20,23
172,1/21,20
172,1/22,18
172,1/23,17
172,1/24,16
173,1/05,36
173,1/06,39
173,1/07,38
173,1/08,55
173,1/09,57
173,1/10,62
173,1/11,69
173,1/12,86
173,1/13,83
173,1/14,65
173,1/15,52
173,1/16,42
173,1/17,32
173,1/18,30
173,1/19,30
173,1/20,30
173,1/21,29
173,1/22,26
173,1/23,25
173,1/24,24
174,1/05,0
174,1/06,0
174,1/07,0
174,1/08,0
174,1/09,0
174,1/10,0
174,1/11,0
174,1/12,1
174,1/13,1
174,1/14,1
174,1/15,0
174,1/16,0
174,1/17,0
174,1/18,0
174,1/19,0
174,1/20,0
174,1/21,0
174,1/22,0
174,1/23,2
174,1/24,2
175,1/05,27
175,1/06,27
175,1/07,26
175,1/08,39
175,1/09,44
175,1/10,63
175,1/11,73
175,1/12,89
175,1/13,100
175,1/14,99
175,1/15,79
175,1/16,62
175,1/17,55
175,1/18,54
175,1/19,48
175,1/20,40
175,1/21,34
175,1/22,27
175,1/23,22
175,1/24,22
176,1/05,2
176,1/06,3
176,1/07,3
176,1/08,8
176,1/09,9
176,1/10,9
176,1/11,9
176,1/12,10
176,1/13,10
176,1/14,9
176,1/15,10
176,1/16,10
176,1/17,10
176,1/18,10
176,1/19,10
176,1/20,10
176,1/21,11
176,1/22,11
176,1/23,11
176,1/24,11
177,1/05,6
177,1/06,6
177,1/07,5
177,1/08,7
177,1/09,8
177,1/10,10
177,1/11,10
177,1/12,12
177,1/13,13
177,1/14,16
177,1/15,14
177,1/16,13
177,1/17,14
177,1/18,13
177,1/19,14
177,1/20,13
177,1/21,11
177,1/22,12
177,1/23,11
177,1/24,10
178,1/05,0
178,1/06,0
178,1/07,0
178,1/08,1
178,1/09,1
178,1/10,2
178,1/11,3
178,1/12,9
178,1/13,10
178,1/14,11
178,1/15,12
178,1/16,11
178,1/17,11
178,1/18,11
178,1/19,11
178,1/20,11
178,1/21,10
178,1/22,9
178,1/23,6
178,1/24,6
180,1/05,4
180,1/06,4
180,1/07,4
180,1/08,5
180,1/09,5
180,1/10,7
180,1/11,8
180,1/12,9
180,1/13,10
180,1/14,11
180,1/15,11
180,1/16,11
180,1/17,12
180,1/18,12
180,1/19,12
180,1/20,13
180,1/21,13
180,1/22,13
180,1/23,13
180,1/24,13
182,1/05,4
182,1/06,4
182,1/07,4
182,1/08,5
182,1/09,6
182,1/10,7
182,1/11,10
182,1/12,11
182,1/13,10
182,1/14,12
182,1/15,10
182,1/16,10
182,1/17,9
182,1/18,9
182,1/19,8
182,1/20,8
182,1/21,6
182,1/22,6
182,1/23,6
182,1/24,6
183,1/05,2
183,1/06,2
183,1/07,2
183,1/08,3
183,1/09,4
183,1/10,4
183,1/11,4
183,1/12,4
183,1/13,4
183,1/14,4
183,1/15,4
183,1/16,5
183,1/17,5
183,1/18,5
183,1/19,5
183,1/20,5
183,1/21,5
183,1/22,5
183,1/23,5
183,1/24,5
184,1/05,1
184,1/06,1
184,1/07,2
184,1/08,2
184,1/09,3
184,1/10,4
184,1/11,4
184,1/12,8
184,1/13,7
184,1/14,7
184,1/15,7
184,1/16,7
184,1/17,7
184,1/18,7
184,1/19,7
184,1/20,7
184,1/21,5
184,1/22,5
184,1/23,4
184,1/24,4
185,1/05,4
185,1/06,4
185,1/07,3
185,1/08,4
185,1/09,4
185,1/10,5
185,1/11,5
185,1/12,4
185,1/13,4
185,1/14,4
185,1/15,4
185,1/16,4
185,1/17,4
185,1/18,4
185,1/19,4
185,1/20,4
185,1/21,3
185,1/22,3
185,1/23,1
185,1/24,1
186,1/05,0
186,1/06,0
186,1/07,1
186,1/08,2
186,1/09,2
186,1/10,3
186,1/11,3
186,1/12,9
186,1/13,9
186,1/14,11
186,1/15,11
186,1/16,11
186,1/17,11
186,1/18,10
186,1/19,10
186,1/20,10
186,1/21,10
186,1/22,10
186,1/23,9
186,1/24,9
187,1/05,0
187,1/06,0
187,1/07,0
187,1/08,0
187,1/09,0
187,1/10,3
187,1/11,3
187,1/12,5
187,1/13,5
187,1/14,6
187,1/15,7
187,1/16,7
187,1/17,7
187,1/18,7
187,1/19,7
187,1/20,7
187,1/21,7
187,1/22,7
187,1/23,7
187,1/24,8
188,1/05,0
188,1/06,0
188,1/07,0
188,1/08,0
188,1/09,0
188,1/10,0
188,1/11,0
188,1/12,0
188,1/13,0
188,1/14,0
188,1/15,0
188,1/16,0
188,1/17,0
188,1/18,0
188,1/19,0
188,1/20,0
188,1/21,0
188,1/22,0
188,1/23,0
188,1/24,1
189,1/05,1
189,1/06,1
189,1/07,1
189,1/08,2
189,1/09,2
189,1/10,2
189,1/11,3
189,1/12,4
189,1/13,4
189,1/14,4
189,1/15,4
189,1/16,4
189,1/17,4
189,1/18,4
189,1/19,4
189,1/20,4
189,1/21,3
189,1/22,3
189,1/23,3
189,1/24,4
190,1/05,1
190,1/06,1
190,1/07,1
190,1/08,1
190,1/09,1
190,1/10,1
190,1/11,1
190,1/12,0
190,1/13,0
190,1/14,1
190,1/15,1
190,1/16,1
190,1/17,1
190,1/18,1
190,1/19,1
190,1/20,1
190,1/21,1
190,1/22,1
190,1/23,1
190,1/24,1
191,1/05,7
191,1/06,8
191,1/07,10
191,1/08,12
191,1/09,14
191,1/10,15
191,1/11,17
191,1/12,17
191,1/13,19
191,1/14,18
191,1/15,20
191,1/16,19
191,1/17,19
191,1/18,19
191,1/19,18
191,1/20,18
191,1/21,20
191,1/22,19
191,1/23,19
191,1/24,17
192,1/05,27
192,1/06,28
192,1/07,32
192,1/08,36
192,1/09,37
192,1/10,42
192,1/11,51
192,1/12,49
192,1/13,38
192,1/14,36
192,1/15,32
192,1/16,30
192,1/17,25
192,1/18,24
192,1/19,23
192,1/20,21
192,1/21,21
192,1/22,20
192,1/23,20
192,1/24,20
193,1/05,30
193,1/06,35
193,1/07,39
193,1/08,53
193,1/09,61
193,1/10,66
193,1/11,74
193,1/12,98
193,1/13,113
193,1/14,119
193,1/15,126
193,1/16,133
193,1/17,127
193,1/18,126
193,1/19,124
193,1/20,125
193,1/21,120
193,1/22,110
193,1/23,99
193,1/24,99
194,1/05,33
194,1/06,36
194,1/07,38
194,1/08,53
194,1/09,57
194,1/10,64
194,1/11,75
194,1/12,95
194,1/13,98
194,1/14,93
194,1/15,96
194,1/16,93
194,1/17,90
194,1/18,90
194,1/19,90
194,1/20,88
194,1/21,86
194,1/22,87
194,1/23,86
194,1/24,86
195,1/05,28
195,1/06,32
195,1/07,36
195,1/08,46
195,1/09,52
195,1/10,67
195,1/11,71
195,1/12,79
195,1/13,84
195,1/14,85
195,1/15,86
195,1/16,85
195,1/17,84
195,1/18,82
195,1/19,80
195,1/20,78
195,1/21,78
195,1/22,78
195,1/23,77
195,1/24,77
196,1/05,2
196,1/06,2
196,1/07,2
196,1/08,5
196,1/09,6
196,1/10,6
196,1/11,8
196,1/12,8
196,1/13,8
196,1/14,8
196,1/15,9
196,1/16,9
196,1/17,8
196,1/18,7
196,1/19,7
196,1/20,7
196,1/21,7
196,1/22,7
196,1/23,7
196,1/24,7
197,1/05,2
197,1/06,2
197,1/07,2
197,1/08,4
197,1/09,5
197,1/10,7
197,1/11,10
197,1/12,15
197,1/13,15
197,1/14,13
197,1/15,12
197,1/16,12
197,1/17,12
197,1/18,12
197,1/19,12
197,1/20,13
197,1/21,13
197,1/22,13
197,1/23,13
197,1/24,13
198,1/05,2
198,1/06,3
198,1/07,4
198,1/08,5
198,1/09,8
198,1/10,12
198,1/11,12
198,1/12,12
198,1/13,12
198,1/14,12
198,1/15,13
198,1/16,12
198,1/17,12
198,1/18,12
198,1/19,12
198,1/20,12
198,1/21,11
198,1/22,10
198,1/23,10
198,1/24,10
199,1/05,8
199,1/06,7
199,1/07,7
199,1/08,4
199,1/09,4
199,1/10,2
199,1/11,2
199,1/12,2
199,1/13,1
199,1/14,1
199,1/15,0
199,1/16,0
199,1/17,0
199,1/18,0
199,1/19,0
199,1/20,0
199,1/21,0
199,1/22,0
199,1/23,0
199,1/24,0
200,1/05,0
200,1/06,0
200,1/07,0
200,1/08,0
200,1/09,0
200,1/10,0
200,1/11,0
200,1/12,0
200,1/13,0
200,1/14,0
200,1/15,0
200,1/16,0
200,1/17,0
200,1/18,0
200,1/19,0
200,1/20,0
200,1/21,1
200,1/22,1
200,1/23,1
200,1/24,1
201,1/05,4
201,1/06,5
201,1/07,6
201,1/08,10
201,1/09,9
201,1/10,10
201,1/11,16
201,1/12,18
201,1/13,22
201,1/14,24
201,1/15,24
201,1/16,24
201,1/17,25
201,1/18,25
201,1/19,24
201,1/20,23
201,1/21,21
