id,code,name
2717,PSYC 817,Other Clinical Practica
2718,PSYC 920,First-Year Research
2719,PSYC 923,Individual Study: Theme Essay
2720,PSYC 930,Pre-Dissertation Research
2721,QUAL 999,Preparing for Qualifying Exams
2722,REL 3604,Elementary Biblical Hebrew II
2723,REL 3606,Elem New Testament Greek II
2725,REL 3615,Nonprofit Crisis Management
2727,REL 3699,Reading Course
2728,REL 3794,Colloq Min Formatn/Anglican
2729,REL 3795,Colloq Min Formatn/Lutheran
2730,REL 3798,Andover Newton Colloquium I&II
2731,REL 3799,M.Div. Thesis
2732,REL 3899,M.A.R. Thesis
2733,REL 3900,TransformtnlLeadershipCh&Soc
2734,REL 3901,AndNew Colloq III:ReadingBible
2735,REL 3902,AndNew Colloq IV:Building Comm
2736,REL 3903,CPE Preparation
2738,REL 3987,Part-timeInternshipPracticmII
2739,REL 3990,NegotiatingBoundariesMinRels
2740,REL 3992,ConcentratdNonprofitInternship
2741,REL 3999,S.T.M. Thesis
2742,REL 504,O.T. Interpretation II
2743,REL 506,N.T. Interpretation II
2744,REL 517,"""Race"" and the New Testament"
2745,REL 549,Approaches to OT Ethics
2746,REL 550,Pauline Theology
2747,REL 559,Hellenistic Philosophy
2748,REL 575,Intermed. Biblical Hebrew II
2749,REL 583,Archaeology of Roman Empire
2749,RLST 861,Archaeology of Roman Empire
2750,REL 595,Image&TextInBiblicalAntiquity
2751,REL 599,Ezra-Nehemiah
2752,REL 601,EasternOrthodoxWorship&Thought
2753,REL 611,American Evangelical Worship
2754,REL 615,Intro to Christian Ethics
2755,REL 620,Pastoral Offices in Angl Trad
2756,REL 623,Theologies of Relig Pluralism
2757,REL 626,Systematic Theology
2758,REL 628,Theology and Hollywood Movies
2759,REL 647,ScientifcThought&ChristnTheolg
2760,REL 652,"Agency, Character, Complicity"
2761,REL 657,U.S. Latinx Theologies
2762,REL 665,Martin Luther: His Life & Work
2763,REL 666,Evil in Early Christn Thought
2764,REL 673,Jesus on Film
2765,REL 675,Baptism&EucharistEcumencalDial
2766,REL 677,NaturlDisastrs:Ritual&TheoResp
2767,REL 678,Remember Your Death
2768,REL 681,Imago Dei and Human Dignity
2770,REL 691,"Eccles, Minstry, Polity:"
2771,REL 692,SpecialTopcsGendrSexualtyStuds
2772,REL 695,Daily Prayer
2773,REL 699,Issues Contemporary Theology
2775,REL 715,History of Modern Christianity
2777,REL 738,JonathanEdwards&AmerPuritansm
2777,RLST 739,JonathanEdwards&AmerPuritansm
2779,REL 761,Gregory Nazianzen
2780,REL 766,Reading Calvin’s Institutes
2782,REL 801,Marquand Chapel Choir
2783,REL 802,Marquand Gospel Choir
2784,REL 807,Intro Pastoral Theology & Care
2785,REL 808,Black Religion&Radical Educatn
2786,REL 810,BuildingInterreligiousCommunty
2787,REL 811,Models/Methods Chaplaincy
2788,REL 812,Princpls&Practice of Preaching
2789,REL 816,Grace: Preaching on Ephesians
2790,REL 821,Children‘s Spirituality
2791,REL 822,Ministry with Youth
2792,REL 829,Parish Leadership&Church Admin
2793,REL 830,Radical Lives of Proclamation
2794,REL 832,Psychology of Religion
2795,REL 838,John of the Cross: A Guide
2796,REL 857,Theology&PracticeSpirtlDirectn
2797,REL 862,Gospel in Lament: Preaching
2798,REL 875,Adv Topcs Leadrshp Minstry Sch
2799,REL 887,Narrative Pastoral Care
2800,REL 900,Sacred Sounds: Ethnomusicology
2801,REL 902,Literary Appropriations
2805,REL 914,Islam&Christian-MuslimEncountr
2806,REL 926,Du Bois and Black Radicalism
2807,REL 930,Intro to American Judaism
2808,REL 931,"Ethics,Imagination,ArtOfLiving"
2809,REL 938,Divine Command Theory
2810,REL 964,Imagining the Apocalypse
2811,REL 980,Travel Seminar: Kenya
2812,REL 981,Visual Controversies
2813,REL 983,China Mission
2814,REL 990,Thomas Aquinas and Duns Scotus
2815,REL 991,ShakespeareInTheologicalContxt
2816,REL 992,Russian Sacred Art
2816,RUSS 627,Russian Sacred Art
2817,REL 993,IntrfaithLearnngThru LifeCycle
2818,REL 994,Visual Cultures of the Sacred
2820,RLST 105,Animals in Indian Religions
2820,RLST 544,Animals in Indian Religions
2826,RLST 168,ModernCatholicReligiousThought
2827,RLST 183,The Bhagavad Gita
2827,SAST 366,The Bhagavad Gita
2842,RLST 490,Religion and Society
2843,RLST 492,The Senior Essay
2844,RLST 510,Method and Theory
2845,RLST 557,Medieval Indian Texts
2846,RLST 561,Reading Medieval Prakrit
2847,RLST 599,Chinese BuddhistDocuments
2848,RLST 608,Christianity Late Antiquity
2850,RLST 638,The Study of the Middle Ages
2851,RLST 640,BodyErlyChristianThght&Prctce
2852,RLST 720,Qur'an & Its Interpretation
2855,RLST 801,HebrewBibleSem:ProbsJeremiah
2856,RLST 827,Intermediate Syriac II
2856,SMTC 524,Intermediate Syriac II
2857,RLST 837,NWSemiticInscrip:OfficlAramaic
2857,SMTC 547,NWSemiticInscrip:OfficlAramaic
2859,RLST 888,The Surreal
2860,RLST 898,EMWAR Seminar II
2861,RLST 905,Theology Doctoral Seminar
2862,RLST 961,DirReading:AmerReligiousHist
2863,RLST 968,Dir Reading: Old Testament
2864,RLST 970,DirectedRdings:Religion&Mdrnty
2874,RSEE 334,Postsocialist Nostalgia
2875,RSEE 335,Political Graffiti
2878,RSEE 381,Performances of Resistance
2878,THST 342,Performances of Resistance
2881,RSEE 491,The Senior Essay
2883,RUSS 120,First-Year Russian II
2884,RUSS 140,Second-Year Russian II
2885,RUSS 145,Intensive Intermediate Russian
2886,RUSS 151,Third-Year Russian II
2887,RUSS 161,Fourth-Year Russian II
2888,RUSS 178,The Short Story in Russian
2889,RUSS 179,The Grotesque in Pelevin
2893,RUSS 481,Directed Reading: Russian Lit
2898,RUSS 834,AspectsRussGrammar&TeachngMeth
2899,RUSS 851,Proseminar in Slavic Lit
2900,S&DS 100,Introductory Statistics
2900,S&DS 500,Introductory Statistics
2904,S&DS 171,YData: Text Data Science
2904,S&DS 571,YData: Text Data Science
2906,S&DS 173,YData: Baseball Data
2906,S&DS 573,YData: Baseball Data
2907,S&DS 220,"Intro Statistics, Intensive"
2907,S&DS 520,"Intro Statistics, Intensive"
2909,S&DS 240,Probability Theory
2918,S&DS 365,Data Mining & Machine Learning
2918,S&DS 565,Data Mining & Machine Learning
2920,S&DS 425,Statistical Case Studies
2921,S&DS 480,Individual Studies
2922,S&DS 490,Senior Seminar and Project
2923,S&DS 492,Senior Project
2925,S&DS 584,Applied Graphical Models
2926,S&DS 626,Practical Work
2927,S&DS 628,Statistical Consulting
2928,S&DS 631,Optimization and Computation
2930,S&DS 670,Theory of Deep Learning
2932,S&DS 690,Independent Study
2943,SBCR 120,IntroBosnianCroatianSerbian II
2944,SBCR 140,Intermediate Serbocroatian II
2945,SBS 526,Seminar in SBS
2946,SBS 541,Community Health Prog Eval
2947,SBS 570,LGBTQ Population Health
2947,SOCY 605,LGBTQ Population Health
2947,WGSS 570,LGBTQ Population Health
2948,SBS 580,Qual ResearchMethods in PH
2950,SBS 600,Directed Readings SBS
2951,SBS 610,Appl Area Readings for Q Exams
2952,SBS 670,Adv Field Methods in PH
2953,SBS 676,Questionaire Development
2954,SBS 699,Advanced Topics in SBS
2955,SCIE 031,Current Topics in Science
2958,SKRT 150,Advanced Sanskrit
2958,SKRT 550,Advanced Sanskrit
2963,SOCY 141,Sociology of Crime & Deviance
2964,SOCY 152,Topics InContemp Social Theory
2965,SOCY 160,Methods of Inquiry
2968,SOCY 202,Cultural Sociology
2968,SOCY 534,Cultural Sociology
2969,SOCY 234,Inequality and Mobility
2979,SOCY 472,Individual Study
2980,SOCY 492,Senior Essay and Colloquium
2981,SOCY 494,SenrEssay&Colloq:IntensvMajors
2983,SOCY 581,Intermed Methods in Quant SOCY
2985,SOCY 595,Stratification&InequalityWkshp
2986,SOCY 599,Independent Study
2988,SOCY 628,Workshop Cultural Sociology
2990,SOCY 653,WorkshopAdvSocWriting&Research
2991,SPAN 100,Spanish for Reading
2992,SPAN 110,Elementary Spanish I
2993,SPAN 120,Elementary Spanish II
2994,SPAN 130,Intermediate Spanish I
2995,SPAN 140,Intermediate Spanish II
2996,SPAN 142,SpanishForHeritage Speakers II
2997,SPAN 145,Intensive Intermediate Spanish
2998,SPAN 150,Adv Oral and Writ Com in Span
3002,SPAN 246,Intro to the Cultures of Spain
3008,SPAN 353,Spanish Amer Vanguardist Lit
3010,SPAN 479,DirectedReadings/IndivResearch
3011,SPAN 491,The Senior Essay
3014,SPAN 752,Theorizing Iberia
3015,SPAN 790,MethodologiesMdrnLangTeaching
3016,SPAN 936,Millennials21stCLatinAmNarratv
3017,SPEC 492,The Senior Project
3019,SWAH 120,Beginning Kiswahili II
3019,SWAH 620,Beginning Kiswahili II
3020,SWAH 140,Intermediate Kiswahili II
3020,SWAH 640,Intermediate Kiswahili II
3021,SWAH 160,Advanced Kiswahili II
3021,SWAH 660,Advanced Kiswahili II
3022,SWAH 170,Topics in Kiswahili Literature
3022,SWAH 670,Topics in Kiswahili Literature
3023,TAML 140,Intermediate Tamil II
3024,TBTN 120,Elementary ClassicalTibetan II
3025,THST 091,Writing About Performance
3026,THST 093,"Creativity, Collab & Theater"
3028,THST 097,Anatomy in Motion
3029,THST 111,Survey of Theater and Drama
3030,THST 200,Intro to Theatrical Violence
3032,THST 211,Intermediate Acting
3033,THST 213,New Play Development
3036,THST 230,Advanced Acting & Scene Study
3037,THST 232,Grotowski in Practice
3040,THST 308,Performing Design
3041,THST 312,Performing Free Speech
3047,THST 347,Foundations:Acting&Directing
3048,THST 358,Intro to Lighting Design
3055,THST 472,Directed Independent Study
3056,THST 491,SeniorProjectInTheaterStudies
3057,TKSH 120,Elementary Modern Turkish II
3057,TKSH 501,Elementary Modern Turkish II
3058,TKSH 140,Intermediate Turkish II
3058,TKSH 503,Intermediate Turkish II
3059,TKSH 177,Daily Life & Culture in Turkey
3059,TKSH 577,Daily Life & Culture in Turkey
3060,TWI 120,Beginning Twi II
3061,UKRN 120,Elementary Ukrainian II
3062,UKRN 160,Advanced Ukrainian II
3072,USAF 102,Heritage&ValuesU.SAirForceII
3073,USAF 201,Team&LeadershipFundamentals II
3074,USAF 402,SecurityLeadershipCommissionII
3075,VAIR 999,Visiting Assistant in Research
3076,VIET 120,Elementary Vietnamese II
3077,VIET 142,Accelerated Vietnamese II
3078,VIET 470,Independent Tutorial
3079,WGSS 032,History of Sexuality
3084,WGSS 206,TransntlApprchGender&Sexuality
3096,WGSS 372,Theory&Politcs ofSexualConsent
3098,WGSS 387,"Gender, Sexuality, and Islam"
3101,WGSS 398,Junior Research Seminar
3106,WGSS 471,Independent Directed Study
3107,WGSS 490,The Senior Colloquium
3108,WGSS 491,The Senior Essay
3111,WGSS 590,Critical University Studies
3118,WLOF 120,Elementary Wolof II
3119,WLOF 140,Intermediate Wolof II
3120,YORU 120,Beginning Yoruba II
3120,YORU 620,Beginning Yoruba II
3121,YORU 140,Intermediate Yoruba II
3121,YORU 640,Intermediate Yoruba II
3122,YORU 160,Advanced Yoruba II
3122,YORU 660,Advanced Yoruba II
3123,YORU 171,Topics in Yoruba Lit & Culture
3123,YORU 670,Topics in Yoruba Lit & Culture
3124,ZULU 120,Beginning isiZulu II
3124,ZULU 620,Beginning isiZulu II
3125,ZULU 140,Intermediate isiZulu II
3125,ZULU 640,Intermediate isiZulu II
